ticket_id,paciente_id,fecha_encuesta,nps,csat,comentario
3824,PAC-3824,2024-10-24,8,4,
3825,PAC-3825,2024-10-15,0,3,Te atención unidad actitud crecimiento.
3826,PAC-3826,2024-02-02,10,4,
3827,PAC-3827,2024-08-02,0,2,
3828,PAC-3828,2024-03-17,6,4,
3829,PAC-3829,2024-12-05,5,2,
3830,PAC-3830,2024-12-16,1,3,
3831,PAC-3831,2024-12-02,2,3,
3832,PAC-3832,2024-07-30,9,3,
3833,PAC-3833,2024-07-13,10,4,Uso partir tampoco cine clase operación propio.
3834,PAC-3834,2024-10-16,8,4,Juez entre estaban consumo plaza poco.
3835,PAC-3835,2024-08-02,7,4,Ciudad vez llevar tiempo desarrollo.
3836,PAC-3836,2024-02-15,10,5,
3837,PAC-3837,2024-06-05,1,2,Decir mucha llega tampoco entrada intereses valores.
3838,PAC-3838,2024-06-28,4,3,
3839,PAC-3839,2024-03-15,2,1,
3840,PAC-3840,2024-01-14,8,4,Cuadro pone reforma producto grupos cuyo.
3841,PAC-3841,2024-08-27,8,5,
3842,PAC-3842,2024-07-29,5,3,
3843,PAC-3843,2024-10-24,3,3,
3844,PAC-3844,2024-07-21,1,3,Final pese sociedad superior.
3845,PAC-3845,2024-11-08,10,4,
3846,PAC-3846,2024-09-28,10,5,
3847,PAC-3847,2024-01-31,7,3,
3848,PAC-3848,2024-02-26,0,2,
3849,PAC-3849,2024-05-10,0,2,
3850,PAC-3850,2024-10-31,10,5,
3851,PAC-3851,2024-05-20,8,4,Chile cultura dejar evitar participación causa.
3852,PAC-3852,2024-06-02,8,5,
3853,PAC-3853,2024-10-08,6,3,
3854,PAC-3854,2024-09-27,5,3,
3855,PAC-3855,2024-09-30,2,3,
3856,PAC-3856,2024-03-28,9,4,
3857,PAC-3857,2024-02-29,5,4,
3858,PAC-3858,2024-09-27,9,4,Para tendrá régimen.
3859,PAC-3859,2024-01-12,10,5,Ello ocho unas política tres soy.
3860,PAC-3860,2024-03-30,8,3,
3861,PAC-3861,2024-05-24,9,3,De militar decir otro pacientes.
3862,PAC-3862,2024-05-16,8,5,
3863,PAC-3863,2024-09-03,2,3,Ha propia acciones todos resto.
3864,PAC-3864,2024-01-12,9,4,
3865,PAC-3865,2024-06-28,8,5,Cada una deseo origen puesto explicó semana.
3866,PAC-3866,2024-02-28,9,4,Voy nunca padres exterior maría.
3867,PAC-3867,2024-01-23,10,5,
3868,PAC-3868,2024-07-01,0,3,Habría supuesto clase encontrar lleva secretario autoridades diario.
3869,PAC-3869,2024-01-28,8,5,
3870,PAC-3870,2024-07-10,9,4,
3871,PAC-3871,2024-09-19,6,4,
3872,PAC-3872,2024-09-11,5,3,Éste considera real cultural diferencia democracia.
3873,PAC-3873,2024-12-04,5,4,Queda juicio voluntad.
3874,PAC-3874,2024-03-15,8,4,
3875,PAC-3875,2024-10-26,10,4,
3876,PAC-3876,2024-10-20,9,4,
3877,PAC-3877,2024-11-13,10,4,
3878,PAC-3878,2024-11-13,9,3,Equipo algunas principio director atención congreso.
3879,PAC-3879,2024-08-16,9,4,
3880,PAC-3880,2024-11-29,8,4,Naturaleza premio entre línea.
3881,PAC-3881,2024-11-01,0,2,Enfermedad electoral imágenes animales experiencia ministro centros.
3882,PAC-3882,2024-09-28,5,3,
3883,PAC-3883,2024-12-07,7,3,
3884,PAC-3884,2024-12-14,3,3,Tienen somos diario especial españoles enfermedad.
3885,PAC-3885,2024-04-09,4,2,
3886,PAC-3886,2024-01-23,8,4,
3887,PAC-3887,2024-12-07,10,4,
3888,PAC-3888,2024-01-09,10,4,
3889,PAC-3889,2024-12-13,1,3,Río menor cuenta dolor toda educación nuestra.
3890,PAC-3890,2024-08-06,10,4,Construcción oro mucho mujeres.
3891,PAC-3891,2024-09-27,5,3,Valores cuadro fuerzas hacerlo práctica aspectos.
3892,PAC-3892,2024-10-30,7,4,Conjunto lado hechos contenido cuatro.
3893,PAC-3893,2024-03-03,0,3,Condiciones embargo problema ayuda dar horas violencia.
3894,PAC-3894,2024-12-01,10,3,Respecto solamente sector para.
3895,PAC-3895,2024-11-14,9,4,Causa dios quería bien energía.
3896,PAC-3896,2024-11-15,2,3,
3897,PAC-3897,2024-09-30,8,5,
3898,PAC-3898,2024-10-27,2,3,Televisión saber mismos.
3899,PAC-3899,2024-07-21,8,4,Espera hacen parís joven.
3900,PAC-3900,2024-09-06,1,1,
3901,PAC-3901,2024-03-06,10,5,
3902,PAC-3902,2024-01-26,10,5,
3903,PAC-3903,2024-12-21,1,2,Sabe programa ideas diferentes.
3904,PAC-3904,2024-02-24,3,3,Sol llama carácter comenzó.
3905,PAC-3905,2024-06-23,8,2,
3906,PAC-3906,2024-01-20,10,3,Teatro ella hoy cierto tipos curso importante.
3907,PAC-3907,2024-11-07,8,5,
3908,PAC-3908,2024-06-19,9,5,
3909,PAC-3909,2024-01-16,8,4,
3910,PAC-3910,2024-03-23,9,4,
3911,PAC-3911,2024-04-18,9,5,
3912,PAC-3912,2024-01-21,9,5,
3913,PAC-3913,2024-11-05,9,4,Personas lejos ser yo tenía tiempos.
3914,PAC-3914,2024-04-14,6,2,Favor barcelona encuentro importantes tal y suficiente educación.
3915,PAC-3915,2024-10-15,8,3,Bien pública quiere hemos río seguro entonces.
3916,PAC-3916,2024-12-08,9,4,
3917,PAC-3917,2024-07-16,1,2,Respuesta aún hijo arriba últimos sí mayoría.
3918,PAC-3918,2024-12-22,8,4,
3919,PAC-3919,2024-09-28,9,4,Sistema decía área llegó vez.
3920,PAC-3920,2024-07-20,8,4,
3921,PAC-3921,2024-08-06,6,2,
3922,PAC-3922,2024-03-16,8,4,
3923,PAC-3923,2024-01-14,9,4,
3924,PAC-3924,2025-01-01,7,4,
3925,PAC-3925,2024-12-10,9,3,
3926,PAC-3926,2024-04-25,6,4,
3927,PAC-3927,2024-11-29,8,5,Desarrollo importantes mismos sido ella concepto asociación.
3928,PAC-3928,2024-06-28,8,4,
3929,PAC-3929,2024-07-31,2,3,Tres al derechos este tan sueño plaza.
3930,PAC-3930,2024-11-07,8,5,
3931,PAC-3931,2024-05-08,8,5,Tengo otras diferentes.
3932,PAC-3932,2024-02-16,0,3,
3933,PAC-3933,2024-11-22,7,4,Comunidad línea esos cuanto sobre ciencia.
3934,PAC-3934,2024-11-26,10,5,Cuales cual día período imagen todos tú.
3935,PAC-3935,2024-11-03,9,5,
3936,PAC-3936,2024-07-13,9,5,
3937,PAC-3937,2024-01-13,9,5,Educación asunto finalmente madrid siendo.
3938,PAC-3938,2024-02-24,8,5,
3939,PAC-3939,2024-10-31,4,3,
3940,PAC-3940,2024-04-30,8,5,
3941,PAC-3941,2024-07-28,5,4,
3942,PAC-3942,2024-02-18,8,4,
3943,PAC-3943,2024-07-22,8,4,
3944,PAC-3944,2024-04-21,7,3,Final él mes aquí sentido.
3945,PAC-3945,2024-07-06,10,5,
3946,PAC-3946,2024-10-30,10,4,
3947,PAC-3947,2024-03-27,8,4,
3948,PAC-3948,2024-07-03,7,3,
3949,PAC-3949,2024-05-03,9,5,Paso dejar banco especie hombre silencio rodríguez.
3950,PAC-3950,2024-10-27,10,4,
3951,PAC-3951,2024-03-15,7,4,Fecha los voluntad varias domingo importantes tenemos.
3952,PAC-3952,2024-09-14,7,3,Causa nuestros asimismo nuestras pesar evitar diciembre.
3953,PAC-3953,2024-11-08,8,2,
3954,PAC-3954,2024-01-05,10,5,
3955,PAC-3955,2024-05-18,7,4,Particular construcción cada ciento abril enfermedad marco nombre.
3956,PAC-3956,2024-12-27,3,2,Gobierno tierra enero antonio.
3957,PAC-3957,2024-07-04,3,2,Paz cinco democracia hubo mayores tres cuarto educación.
3958,PAC-3958,2024-06-01,0,2,
3959,PAC-3959,2024-10-06,9,5,Sola de i alto.
3960,PAC-3960,2024-08-19,6,3,
3961,PAC-3961,2024-12-04,10,5,
3962,PAC-3962,2024-11-04,10,4,López no pasó estaba cultural.
3963,PAC-3963,2024-06-12,7,4,
3964,PAC-3964,2024-02-10,7,4,
3965,PAC-3965,2024-01-07,3,3,Fácil necesario marcha tierra entonces pequeña izquierda punto.
3966,PAC-3966,2024-10-09,7,4,
3967,PAC-3967,2024-12-05,8,4,Fernando seguridad solamente atención dirección.
3968,PAC-3968,2024-10-10,9,4,S tampoco hermano cierto nos españoles última.
3969,PAC-3969,2024-06-17,2,3,
3970,PAC-3970,2024-04-30,9,4,Película palabras informe mediante comunidad estos.
3971,PAC-3971,2024-06-20,4,2,
3972,PAC-3972,2024-11-03,8,4,Máximo partir valores sea sus boca izquierda.
3973,PAC-3973,2024-08-05,10,5,
3974,PAC-3974,2024-03-25,10,4,Teoría origen antonio.
3975,PAC-3975,2024-10-23,4,4,Habla partir música día ley.
3976,PAC-3976,2024-03-02,7,3,
3977,PAC-3977,2024-09-29,9,4,
3978,PAC-3978,2024-11-18,2,4,
3979,PAC-3979,2024-03-23,0,2,Duda congreso mientras por económica.
3980,PAC-3980,2024-03-16,9,4,Teoría común haber prueba económica día ello.
3981,PAC-3981,2024-02-17,7,3,
3982,PAC-3982,2024-05-20,9,5,Costa último tras esos.
3983,PAC-3983,2024-06-09,10,4,Fin poner mirada.
3984,PAC-3984,2024-10-29,2,4,Vez mercado hacerlo defensa plazo estar actual.
3985,PAC-3985,2024-05-11,7,3,Organización interés menos blanca domingo corte sur lenguaje.
3986,PAC-3986,2024-06-23,8,3,Ocasión se clase miguel.
3987,PAC-3987,2024-01-20,9,4,Producto estas pueda ni especie posición algunas.
3988,PAC-3988,2024-08-22,8,5,
3989,PAC-3989,2024-04-05,5,4,Líder expresión embargo sistema director del.
3990,PAC-3990,2024-01-07,10,3,
3991,PAC-3991,2024-02-14,7,3,
3992,PAC-3992,2024-04-03,8,4,Baja pequeña según aspecto seguridad países demás.
3993,PAC-3993,2024-03-09,5,3,
3994,PAC-3994,2024-07-04,8,5,
3995,PAC-3995,2024-09-28,0,2,
3996,PAC-3996,2024-06-30,7,4,
3997,PAC-3997,2024-01-28,7,3,
3998,PAC-3998,2024-12-27,10,4,
3999,PAC-3999,2024-02-24,8,5,
4000,PAC-4000,2024-06-02,8,5,
4001,PAC-4001,2024-07-14,8,4,
4002,PAC-4002,2024-09-11,7,4,
4003,PAC-4003,2024-08-14,9,5,
4004,PAC-4004,2024-02-27,9,4,
4005,PAC-4005,2024-07-25,9,4,
4006,PAC-4006,2024-10-17,7,3,Investigación media número josé propia.
4007,PAC-4007,2024-10-10,9,4,
4008,PAC-4008,2024-12-21,10,4,
4009,PAC-4009,,10,4,Materia todas persona llama viaje banco queda esfuerzo.
4010,PAC-4010,2024-11-22,10,5,
4011,PAC-4011,2024-12-15,9,4,Costa dentro presidente mujeres policía.
4012,PAC-4012,2024-10-31,8,4,Diversos administración trabajo políticas materia pueda comunidad nos.
4013,PAC-4013,2024-02-01,7,4,Cantidad prueba muchas servicios real.
4014,PAC-4014,2024-10-29,0,3,
4015,PAC-4015,2024-03-07,7,4,Me universidad ministro ella vía flores.
4016,PAC-4016,2024-01-14,10,4,
4017,PAC-4017,2024-10-08,9,4,Solamente manera carta televisión nos.
4018,PAC-4018,2024-06-19,9,3,
4019,PAC-4019,2024-04-22,5,3,
4020,PAC-4020,2024-11-28,7,4,Voz puerta trabajo unos tiempo destino.
4021,PAC-4021,2024-07-29,1,3,Vez obras comunidad enfermedad habría.
4022,PAC-4022,2024-11-10,9,5,
4023,PAC-4023,2024-05-28,7,4,Miguel con queda carne familia.
4024,PAC-4024,2024-07-09,9,4,Hablar mejores esfuerzo la medios.
4025,PAC-4025,2024-01-17,2,2,
4026,PAC-4026,2024-05-17,9,4,
4027,PAC-4027,2024-08-02,8,5,Ni encuentran tengo aspectos profesional.
4028,PAC-4028,2024-09-08,8,4,Mantener reforma días verdad hubiera doctor.
4029,PAC-4029,2024-07-29,6,4,Finalmente origen llamado artículo buscar.
4030,PAC-4030,2024-03-17,9,4,Caso unidos natural creo.
4031,PAC-4031,2024-10-11,8,4,
4032,PAC-4032,2024-05-08,8,4,Primeras minutos apoyo instituto semanas interés dirección.
4033,PAC-4033,2024-06-08,8,4,
4034,PAC-4034,2024-07-06,2,2,
4035,PAC-4035,2024-12-11,0,3,Agua siempre poder muchas pie.
4036,PAC-4036,2024-11-04,7,3,
4037,PAC-4037,2024-06-11,0,3,
4038,PAC-4038,2024-02-16,8,4,
4039,PAC-4039,2024-09-23,2,3,
4040,PAC-4040,2024-08-25,7,4,Para o grupos tarde futuro veces.
4041,PAC-4041,2024-10-04,7,4,
4042,PAC-4042,2024-03-21,8,4,
4043,PAC-4043,2024-04-29,2,3,
4044,PAC-4044,2024-10-25,8,4,
4045,PAC-4045,2024-09-06,7,3,
4046,PAC-4046,2024-06-27,8,4,
4047,PAC-4047,2024-05-20,9,5,Ellos esfuerzo ahora resultado sino.
4048,PAC-4048,2024-06-09,7,4,
4049,PAC-4049,2024-05-31,9,3,
4050,PAC-4050,2024-11-03,0,3,Características entonces su.
4051,PAC-4051,2024-08-24,10,3,
4052,PAC-4052,2024-03-17,9,4,
4053,PAC-4053,2024-02-10,7,4,
4054,PAC-4054,2024-07-31,9,4,
4055,PAC-4055,2024-05-18,9,3,Memoria he ejemplo líder lleva paso instituto.
4056,PAC-4056,2024-11-18,8,4,Llega servicios participación análisis.
4057,PAC-4057,2024-09-14,3,3,Grande práctica asimismo varias madre.
4058,PAC-4058,2024-10-01,9,3,
4059,PAC-4059,2024-07-23,7,3,
4060,PAC-4060,2024-02-27,1,3,
4061,PAC-4061,2024-11-25,2,2,Obras valor joven dicho próximo causa partir causa.
4062,PAC-4062,2024-08-08,2,3,
4063,PAC-4063,2024-04-05,9,4,
4064,PAC-4064,2024-06-27,5,3,Políticos distintos dan análisis resultados estuvo larga.
4065,PAC-4065,2024-07-20,9,4,Tiene tal público fuerza presenta puso trabajar.
4066,PAC-4066,2024-08-28,9,4,Siquiera están principal.
4067,PAC-4067,2024-03-02,4,4,Cama fondo buscar tenía.
4068,PAC-4068,2024-12-26,6,2,
4069,PAC-4069,2024-07-16,10,5,
4070,PAC-4070,2024-11-23,9,4,Sur materia durante ir deseo aunque público respuesta.
4071,PAC-4071,2024-05-25,9,4,
4072,PAC-4072,2024-01-30,3,2,
4073,PAC-4073,2024-02-14,10,3,
4074,PAC-4074,2024-09-08,9,5,I mayor estados acto obstante atención razones busca.
4075,PAC-4075,2024-07-20,7,3,Va nos ir democracia buscar.
4076,PAC-4076,2024-03-07,8,4,
4077,PAC-4077,2024-03-31,6,4,
4078,PAC-4078,2024-01-18,9,4,Especie tan actual doctor sigue u.
4079,PAC-4079,2024-10-27,10,5,Doctor esto papel rey otra.
4080,PAC-4080,2024-07-10,10,5,
4081,PAC-4081,2024-07-19,10,5,
4082,PAC-4082,2024-08-05,10,5,
4083,PAC-4083,2024-05-27,8,4,Humanos ellos propuesta conocimiento industria.
4084,PAC-4084,2024-04-04,9,4,Frente fuerzas zonas vivir actual solución.
4085,PAC-4085,2024-11-27,6,3,
4086,PAC-4086,2024-08-07,8,5,
4087,PAC-4087,2024-01-08,4,3,
4088,PAC-4088,2024-10-15,10,4,
4089,PAC-4089,2024-06-05,2,3,Intereses otras aquí mismo.
4090,PAC-4090,2024-12-28,7,4,Imágenes cargo estilo desde siguientes visto allá.
4091,PAC-4091,2024-12-07,9,5,Educación manuel hacerlo meses primer.
4092,PAC-4092,2024-03-01,9,4,Público vamos duda sol porque modelo.
4093,PAC-4093,2024-07-20,0,3,
4094,PAC-4094,2024-12-01,3,1,
4095,PAC-4095,2024-04-30,0,3,
4096,PAC-4096,2024-05-12,9,4,
4097,PAC-4097,2024-10-08,2,3,Mejor características sola buen bueno.
4098,PAC-4098,2024-07-13,10,5,
4099,PAC-4099,2024-04-15,10,4,Hacer justicia ve amigo.
4100,PAC-4100,2024-05-18,6,2,Menos público aparece pese están tan doctor.
4101,PAC-4101,2024-09-20,8,4,
4102,PAC-4102,2024-11-27,0,2,
4103,PAC-4103,2024-11-09,5,4,Plaza antes vio últimos fondo servicio he.
4104,PAC-4104,2024-12-08,6,3,Presencia mediante julio.
4105,PAC-4105,2024-07-06,6,4,
4106,PAC-4106,2024-12-24,9,4,Objeto régimen fiscal modo mayores.
4107,PAC-4107,2024-07-31,10,4,Constitución justicia pues mil material pasado.
4108,PAC-4108,2024-05-14,7,5,Dolor hecho arriba pequeño viejo después época.
4109,PAC-4109,2024-03-06,8,2,
4110,PAC-4110,2024-01-30,9,5,Premio dos parte cuya defensa últimos cuanto.
4111,PAC-4111,2024-08-16,5,3,Flores realizar posible minutos finalmente mayor van verdad.
4112,PAC-4112,2024-08-21,6,4,
4113,PAC-4113,2024-04-01,8,4,
4114,PAC-4114,2024-04-25,4,3,Trata siguiente ministro sea.
4115,PAC-4115,2024-10-29,9,4,Ellas manera presente llama.
4116,PAC-4116,2025-01-01,9,3,
4117,PAC-4117,2024-08-30,9,3,
4118,PAC-4118,2024-11-19,10,4,
4119,PAC-4119,2024-07-22,9,3,
4120,PAC-4120,2024-08-13,8,3,
4121,PAC-4121,2024-02-07,6,4,
4122,PAC-4122,2024-05-19,8,5,
4123,PAC-4123,2024-10-29,8,4,
4124,PAC-4124,2024-06-25,3,2,
4125,PAC-4125,2024-01-22,8,4,Perdido popular buscar llega.
4126,PAC-4126,2024-06-11,7,4,Incluso importante quizá características.
4127,PAC-4127,2024-03-31,7,3,Fernando mi estoy.
4128,PAC-4128,2024-01-20,0,2,
4129,PAC-4129,2024-06-18,2,2,Allá población algo cuerpo.
4130,PAC-4130,2024-04-09,10,4,
4131,PAC-4131,2024-12-03,6,4,Trabajadores cuadro cargo serán ejemplo ministerio aire casi.
4132,PAC-4132,2024-02-25,6,4,Muy acciones sobre hoy larga toda y programa.
4133,PAC-4133,2024-07-18,9,4,Libre menos enero hasta dicen.
4134,PAC-4134,2024-02-19,6,4,Dónde otros noviembre instituto.
4135,PAC-4135,2024-07-25,0,2,
4136,PAC-4136,2024-12-05,7,4,
4137,PAC-4137,2024-12-24,2,3,Acto dónde días don sala europea bien.
4138,PAC-4138,2024-03-13,9,5,
4139,PAC-4139,2024-09-10,2,3,
4140,PAC-4140,2024-03-17,10,4,Madre visita norte idea contenido trata derechos.
4141,PAC-4141,2024-04-21,5,4,
4142,PAC-4142,2024-10-21,9,4,Poco sólo la mucho llevar d.
4143,PAC-4143,2024-04-14,9,4,
4144,PAC-4144,2024-07-11,10,4,Existencia siglo dos control nombre.
4145,PAC-4145,2025-01-01,10,3,
4146,PAC-4146,2024-12-04,9,4,Estudio ideas servicio personas.
4147,PAC-4147,2024-03-25,3,3,Seguridad he hermano congreso semana argentina club.
4148,PAC-4148,2024-04-25,7,4,Recuerdo aparece resultado deben realizar comunicación.
4149,PAC-4149,2024-02-25,5,4,Sociedad cama duda anterior puso personas.
4150,PAC-4150,2024-02-15,8,3,Pocos hombres tal toda ministro entrar valores.
4151,PAC-4151,2025-01-01,4,3,Agua somos jamás mayores diario líder.
4152,PAC-4152,2024-04-07,8,4,Niño hizo propios lugar algo los torno.
4153,PAC-4153,2024-05-17,7,5,
4154,PAC-4154,2024-09-14,10,5,
4155,PAC-4155,2024-11-26,6,3,Guerra éste estructura así puerto superior días.
4156,PAC-4156,2024-05-20,10,5,
4157,PAC-4157,2024-03-22,9,4,
4158,PAC-4158,2024-06-12,5,1,
4159,PAC-4159,2024-05-03,9,4,
4160,PAC-4160,2024-02-23,8,4,
4161,PAC-4161,2024-09-13,8,5,
4162,PAC-4162,2024-11-24,0,2,Podrá fondo solución formas y ambiente temas.
4163,PAC-4163,2024-03-15,0,3,
4164,PAC-4164,2024-02-05,9,4,
4165,PAC-4165,2024-05-24,9,4,Todo fácil ojos primeras carlos creo mal.
4166,PAC-4166,2024-10-31,2,3,Victoria suelo construcción.
4167,PAC-4167,2024-02-16,10,4,
4168,PAC-4168,2024-12-05,5,4,Aún hora medida importantes.
4169,PAC-4169,2024-01-07,10,4,
4170,PAC-4170,2024-10-28,5,4,Ellos todavía luz acciones sé.
4171,PAC-4171,2024-01-18,7,4,Durante yo empresas enero tipo.
4172,PAC-4172,2024-07-06,8,3,
4173,PAC-4173,2024-04-27,6,4,González reforma razones argentina miguel económica.
4174,PAC-4174,2024-06-27,0,2,
4175,PAC-4175,2024-01-17,9,3,
4176,PAC-4176,2024-05-15,10,3,
4177,PAC-4177,2024-02-01,7,4,Libre cuarto producto libros ningún viaje banco.
4178,PAC-4178,2024-11-04,10,3,Libros victoria países quizá ocasiones es.
4179,PAC-4179,2024-11-11,10,5,
4180,PAC-4180,2024-12-18,9,4,
4181,PAC-4181,2024-01-09,7,3,Nadie calle unidad imagen toma.
4182,PAC-4182,2024-10-22,8,4,
4183,PAC-4183,2024-01-26,6,3,
4184,PAC-4184,2024-05-04,7,4,
4185,PAC-4185,2024-11-03,8,3,
4186,PAC-4186,2024-04-07,9,5,Mi puso otras santiago través.
4187,PAC-4187,2024-02-09,8,3,
4188,PAC-4188,2024-03-28,9,5,
4189,PAC-4189,2024-07-24,9,4,
4190,PAC-4190,2024-04-15,7,4,
4191,PAC-4191,2024-06-16,2,3,
4192,PAC-4192,2024-12-28,10,3,
4193,PAC-4193,2024-11-16,8,5,
4194,PAC-4194,2024-12-10,0,2,Solución siendo ambos diferencia mejores atrás.
4195,PAC-4195,2024-02-01,7,5,Era zona vista uso palabra.
4196,PAC-4196,2024-05-08,8,5,
4197,PAC-4197,2024-02-05,5,4,Seis justicia en juan será cierta.
4198,PAC-4198,2024-04-03,10,4,
4199,PAC-4199,2024-01-20,6,3,
4200,PAC-4200,2024-09-09,7,4,
4201,PAC-4201,2024-10-15,9,5,
4202,PAC-4202,2024-03-29,9,4,México crecimiento estamos visto saber mediante propia.
4203,PAC-4203,2024-03-07,9,4,
4204,PAC-4204,2024-07-31,4,3,Larga noche hechos tres energía.
4205,PAC-4205,2024-01-26,10,4,
4206,PAC-4206,2024-10-30,1,2,
4207,PAC-4207,2024-11-12,2,3,
4208,PAC-4208,2024-01-24,8,3,
4209,PAC-4209,2024-11-23,8,4,
4210,PAC-4210,2024-10-17,9,5,
4211,PAC-4211,2024-08-02,10,4,Tengo éste común niveles crisis alta usted.
4212,PAC-4212,2024-12-19,8,4,Prensa puedo objetivo quién hecho cambios dan.
4213,PAC-4213,2024-02-26,0,2,Últimos mañana unidos voz contenido plaza hablar flores.
4214,PAC-4214,2024-01-31,8,4,
4215,PAC-4215,2024-08-18,2,3,Voz diversas total allá.
4216,PAC-4216,2024-11-17,9,3,
4217,PAC-4217,2024-02-24,10,4,
4218,PAC-4218,2024-12-18,8,4,Pregunta ese alrededor ocasiones prensa rey nuestros.
4219,PAC-4219,2024-01-31,8,4,
4220,PAC-4220,2024-10-26,4,3,
4221,PAC-4221,2024-03-01,0,2,Mitad época sistemas vino.
4222,PAC-4222,2024-03-03,9,4,
4223,PAC-4223,2024-10-26,4,2,
4224,PAC-4224,2024-12-05,8,4,Ha sino otro trabajadores libro bajo.
4225,PAC-4225,2024-02-17,4,3,
4226,PAC-4226,2024-02-27,6,3,Concepto sistemas cuyo debido españa carácter qué.
4227,PAC-4227,2024-08-28,7,3,Haya gobierno también dejó pedro participación minutos.
4228,PAC-4228,2024-04-09,9,4,
4229,PAC-4229,2024-02-24,10,5,
4230,PAC-4230,2024-03-21,10,4,
4231,PAC-4231,2024-12-28,4,3,
4232,PAC-4232,2024-11-03,8,3,Metros carne ex piel objeto.
4233,PAC-4233,2024-06-27,7,4,Usted socialista mi este situación también última.
4234,PAC-4234,2024-11-05,9,2,
4235,PAC-4235,2024-07-08,2,3,
4236,PAC-4236,2024-12-08,9,4,Iba pequeño soy los clase tales amigos operación.
4237,PAC-4237,2024-12-06,4,3,
4238,PAC-4238,2024-06-23,10,4,
4239,PAC-4239,2024-07-10,9,4,
4240,PAC-4240,2024-06-08,9,4,Secretario eran época política premio llegó empresa.
4241,PAC-4241,2024-09-15,9,4,
4242,PAC-4242,2024-01-07,8,4,I tuvo orden lleva larga dolor.
4243,PAC-4243,2024-05-08,8,4,
4244,PAC-4244,2024-02-26,6,4,Mar cine igual recursos artículo.
4245,PAC-4245,2024-06-06,9,4,
4246,PAC-4246,2024-08-23,8,4,
4247,PAC-4247,2024-06-19,9,4,
4248,PAC-4248,2024-09-15,9,4,
4249,PAC-4249,2024-01-15,7,4,
4250,PAC-4250,2024-04-01,6,3,Parecía siguientes dirección encuentran.
4251,PAC-4251,2024-12-08,9,3,
4252,PAC-4252,2024-09-04,8,4,Primera conseguir duda.
4253,PAC-4253,2024-04-09,10,4,
4254,PAC-4254,2024-05-28,9,4,
4255,PAC-4255,2024-03-10,10,4,Antonio primeras económico siquiera septiembre éxito padres.
4256,PAC-4256,2024-04-16,9,5,García quedó calidad semana carta.
4257,PAC-4257,2024-12-06,9,3,
4258,PAC-4258,2024-06-21,9,4,
4259,PAC-4259,2024-11-22,4,3,
4260,PAC-4260,2024-03-04,6,4,
4261,PAC-4261,2024-02-15,5,3,Nuevo trabajadores rafael los.
4262,PAC-4262,2024-09-10,7,3,Unidos recursos pueden verdad.
4263,PAC-4263,2024-11-14,6,4,
4264,PAC-4264,2024-04-23,2,3,Mesa casa unidad director.
4265,PAC-4265,2024-09-05,10,5,
4266,PAC-4266,2024-07-29,8,5,Buenos dice importantes ya este.
4267,PAC-4267,2024-03-23,4,3,
4268,PAC-4268,2024-06-19,10,5,Objeto propios felipe podrá.
4269,PAC-4269,2024-07-13,7,5,Color carlos con aparece fiscal.
4270,PAC-4270,2024-04-14,0,2,Niños habían don.
4271,PAC-4271,2024-04-19,1,2,
4272,PAC-4272,,0,1,
4273,PAC-4273,2024-03-29,9,3,
4274,PAC-4274,2024-07-26,10,4,Serie al valores estado cabeza vista.
4275,PAC-4275,2024-11-04,10,4,
4276,PAC-4276,2024-01-14,10,5,
4277,PAC-4277,2024-11-28,4,3,
4278,PAC-4278,2024-04-19,9,4,Escuela serán seguridad acciones bajo ser parecía tribunal.
4279,PAC-4279,2024-04-10,9,4,
4280,PAC-4280,2024-02-21,0,3,
4281,PAC-4281,2024-11-03,8,4,Obra unas precio estructura aquel sola vuelta.
4282,PAC-4282,2024-04-04,8,4,
4283,PAC-4283,2024-08-17,6,4,
4284,PAC-4284,2024-05-21,7,4,
4285,PAC-4285,2024-11-06,6,4,
4286,PAC-4286,2024-11-10,9,5,
4287,PAC-4287,2024-06-06,9,4,
4288,PAC-4288,2024-08-02,6,3,
4289,PAC-4289,2024-08-10,10,4,Artículo además contra se semanas.
4290,PAC-4290,2024-08-15,10,5,
4291,PAC-4291,2024-04-24,8,4,
4292,PAC-4292,2024-09-21,10,4,Vivir corte siglo universidad.
4293,PAC-4293,,10,4,
4294,PAC-4294,2024-02-09,7,4,
4295,PAC-4295,2024-03-24,6,3,
4296,PAC-4296,2024-05-10,10,5,
4297,PAC-4297,2024-07-30,4,3,
4298,PAC-4298,2024-06-05,5,4,
4299,PAC-4299,2024-08-19,8,4,Hacia reunión cultura sea riesgo.
4300,PAC-4300,2024-10-13,5,4,
4301,PAC-4301,2024-11-11,7,4,Frente estaban septiembre entrada vuelve todavía.
4302,PAC-4302,2024-01-12,9,4,
4303,PAC-4303,2024-01-27,6,3,Ex tenía precios noche acción formas r.
4304,PAC-4304,2024-05-06,7,4,Luz primera octubre mejores cara.
4305,PAC-4305,2024-03-16,6,4,
4306,PAC-4306,2024-11-11,0,2,
4307,PAC-4307,2024-12-19,8,4,
4308,PAC-4308,2024-11-24,8,4,Información tenemos esta ir barcelona vino septiembre.
4309,PAC-4309,2024-08-01,4,2,Llevar flores junio igual régimen has pedro.
4310,PAC-4310,2024-04-10,8,4,
4311,PAC-4311,2024-02-08,10,5,Algún derecho orden juicio grupos salud aquí director.
4312,PAC-4312,2024-03-19,8,3,
